PurchaseOrderID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,Status
104429,8,2,2025-02-28,2025-03-22,Delivered
104430,47,1,2025-02-11,2025-02-21,Delivered
104431,79,3,2025-04-19,2025-05-06,Delivered
104432,58,3,2025-02-10,2025-02-21,Shipped
104433,67,2,2025-06-09,2025-06-21,Pending
104434,3,2,2025-03-26,2025-04-12,Delivered
104435,14,2,2025-02-22,2025-02-27,Shipped
104436,29,2,2025-03-06,2025-03-24,Delivered
104437,9,1,2025-06-21,2025-07-09,Delivered
104438,47,1,2025-04-23,2025-05-11,Shipped
104439,62,5,2025-06-06,2025-06-22,Delivered
104440,41,2,2025-01-15,2025-01-25,Shipped
104441,48,2,2025-01-15,2025-01-22,Delivered
104442,23,2,2025-05-29,2025-06-20,Delivered
104443,63,2,2025-03-02,2025-03-07,Shipped
104444,17,1,2025-02-02,2025-02-24,Shipped
104445,9,5,2025-01-05,2025-01-12,Delivered
104446,21,2,2025-06-19,2025-06-28,Shipped
104447,48,1,2025-04-23,2025-05-11,Delivered
104448,34,5,2025-04-29,2025-05-07,Delivered
104449,61,4,2025-03-24,2025-04-06,Delivered
104450,80,5,2025-02-16,2025-03-01,Pending
104451,47,5,2025-02-28,2025-03-22,Delivered
104452,57,2,2025-06-23,2025-07-13,Delivered
104453,44,5,2025-01-17,2025-01-27,Shipped
104454,77,1,2025-05-30,2025-06-14,Delivered
104455,69,3,2025-03-07,2025-03-28,Delivered
104456,19,2,2025-05-05,2025-05-17,Delivered
104457,58,5,2025-01-20,2025-01-30,Pending
104458,11,1,2025-01-13,2025-01-21,Delivered
104459,66,1,2025-03-02,2025-03-18,Cancelled
104460,71,4,2025-06-07,2025-06-13,Delivered
104461,10,4,2025-01-13,2025-02-02,Shipped
104462,5,2,2025-06-03,2025-06-12,Delivered
104463,76,5,2025-06-08,2025-06-21,Delivered
104464,23,5,2025-03-23,2025-03-31,Delivered
104465,23,2,2025-02-06,2025-02-26,Delivered
104466,33,2,2025-02-26,2025-03-20,Delivered
104467,21,1,2025-04-03,2025-04-17,Shipped
104468,15,4,2025-02-15,2025-03-04,Delivered
104469,34,5,2025-06-15,2025-07-02,Delivered
104470,25,2,2025-01-01,2025-01-23,Delivered
104471,26,3,2025-03-17,2025-03-31,Delivered
104472,3,3,2025-05-09,2025-05-30,Delivered
104473,77,5,2025-03-26,2025-03-31,Shipped
104474,3,2,2025-01-03,2025-01-19,Delivered
104475,49,5,2025-06-25,2025-07-11,Pending
104476,41,2,2025-06-24,2025-07-13,Delivered
104477,80,2,2025-04-12,2025-04-30,Delivered
104478,27,2,2025-06-03,2025-06-18,Delivered
104479,35,2,2025-04-26,2025-05-16,Delivered
104480,22,2,2025-04-02,2025-04-25,Shipped
104481,54,1,2025-04-13,2025-04-29,Delivered
104482,19,5,2025-02-04,2025-02-09,Delivered
104483,74,2,2025-02-08,2025-03-03,Shipped
104484,10,3,2025-04-16,2025-04-27,Pending
104485,76,3,2025-03-22,2025-04-14,Delivered
104486,56,2,2025-04-29,2025-05-08,Delivered
104487,23,5,2025-03-17,2025-03-27,Pending
104488,49,1,2025-03-27,2025-04-09,Delivered
104489,4,5,2025-03-28,2025-04-05,Shipped
104490,14,2,2025-06-17,2025-07-09,Delivered
104491,6,1,2025-03-11,2025-04-03,Delivered
104492,29,2,2025-01-17,2025-02-11,Pending
104493,20,1,2025-02-14,2025-02-21,Delivered
104494,38,5,2025-06-19,2025-06-27,Delivered
104495,69,2,2025-04-22,2025-05-14,Delivered
104496,64,4,2025-03-18,2025-03-23,Shipped
104497,75,1,2025-05-16,2025-05-31,Shipped
104498,69,1,2025-04-10,2025-04-24,Cancelled
104499,18,1,2025-01-11,2025-01-28,Shipped
104500,65,4,2025-04-24,2025-05-19,Delivered
104501,32,3,2025-05-14,2025-05-29,Delivered
104502,50,4,2025-03-14,2025-03-31,Delivered
104503,16,5,2025-04-22,2025-05-01,Shipped
104504,24,1,2025-06-06,2025-06-15,Delivered
104505,56,2,2025-02-15,2025-02-22,Shipped
104506,3,3,2025-06-26,2025-07-03,Pending
104507,21,5,2025-03-06,2025-03-28,Shipped
104508,15,3,2025-05-05,2025-05-26,Delivered
104509,73,1,2025-01-24,2025-02-13,Delivered
104510,58,2,2025-04-15,2025-05-08,Delivered
104511,79,3,2025-05-28,2025-06-18,Pending
104512,21,5,2025-06-28,2025-07-09,Shipped
104513,71,1,2025-01-15,2025-01-27,Delivered
104514,55,4,2025-01-06,2025-01-16,Delivered
104515,8,1,2025-03-31,2025-04-11,Delivered
104516,70,3,2025-02-19,2025-03-13,Delivered
104517,13,1,2025-03-24,2025-04-18,Pending
104518,23,3,2025-03-04,2025-03-25,Delivered
104519,71,1,2025-04-01,2025-04-23,Delivered
104520,54,5,2025-02-13,2025-03-08,Delivered
104521,8,1,2025-04-26,2025-05-13,Delivered
104522,56,2,2025-04-28,2025-05-16,Delivered
104523,30,2,2025-05-23,2025-06-03,Delivered
104524,65,5,2025-04-09,2025-04-20,Shipped
104525,62,4,2025-01-22,2025-02-12,Delivered
104526,15,5,2025-04-14,2025-04-24,Delivered
104527,14,2,2025-04-22,2025-05-14,Delivered
104528,14,1,2025-01-20,2025-01-31,Shipped
104529,65,2,2025-02-21,2025-03-05,Delivered
104530,20,1,2025-06-22,2025-07-14,Delivered
104531,29,3,2025-02-17,2025-03-08,Delivered
104532,9,5,2025-05-03,2025-05-18,Delivered
104533,3,4,2025-05-04,2025-05-24,Delivered
104534,6,4,2025-06-11,2025-06-27,Delivered
104535,22,1,2025-06-12,2025-07-04,Delivered
104536,35,2,2025-01-20,2025-02-13,Shipped
104537,78,4,2025-04-15,2025-04-23,Delivered
104538,65,1,2025-04-01,2025-04-24,Delivered
104539,69,2,2025-05-19,2025-06-02,Delivered
104540,64,2,2025-06-22,2025-06-27,Cancelled
104541,20,4,2025-04-07,2025-04-23,Delivered
104542,52,5,2025-04-09,2025-04-19,Delivered
104543,46,5,2025-01-25,2025-02-03,Delivered
104544,27,3,2025-06-07,2025-06-28,Delivered
104545,21,3,2025-03-25,2025-04-06,Delivered
104546,56,1,2025-04-24,2025-05-08,Delivered
104547,75,5,2025-01-06,2025-01-25,Shipped
104548,61,2,2025-06-08,2025-06-26,Delivered
104549,39,1,2025-04-23,2025-05-16,Delivered
104550,63,1,2025-05-24,2025-05-29,Delivered
104551,77,4,2025-03-20,2025-04-09,Shipped
104552,46,5,2025-05-27,2025-06-10,Delivered
104553,10,5,2025-02-19,2025-03-15,Delivered
104554,39,1,2025-04-16,2025-05-05,Shipped
104555,59,5,2025-06-11,2025-06-26,Shipped
104556,75,5,2025-05-17,2025-05-25,Cancelled
104557,38,5,2025-05-17,2025-05-22,Shipped
104558,41,1,2025-06-04,2025-06-14,Delivered
104559,66,4,2025-01-03,2025-01-18,Cancelled
104560,16,1,2025-02-11,2025-02-28,Shipped
104561,59,1,2025-04-12,2025-04-29,Shipped
104562,78,1,2025-01-05,2025-01-27,Shipped
104563,69,3,2025-04-02,2025-04-23,Shipped
104564,29,1,2025-05-23,2025-06-14,Delivered
104565,25,1,2025-03-26,2025-04-15,Delivered
104566,70,5,2025-03-02,2025-03-26,Delivered
104567,61,3,2025-01-28,2025-02-19,Delivered
104568,31,1,2025-02-08,2025-02-27,Delivered
104569,2,1,2025-01-01,2025-01-12,Pending
104570,45,4,2025-06-23,2025-07-10,Shipped
104571,77,3,2025-06-15,2025-06-26,Pending
104572,46,4,2025-03-16,2025-03-24,Delivered
104573,73,2,2025-04-23,2025-05-15,Delivered
104574,38,4,2025-04-25,2025-05-18,Pending
104575,62,1,2025-06-17,2025-06-25,Delivered
104576,21,4,2025-06-14,2025-06-20,Pending
104577,27,4,2025-04-06,2025-04-14,Pending
104578,35,3,2025-03-19,2025-04-01,Shipped
104579,77,1,2025-04-11,2025-05-01,Shipped
104580,44,4,2025-05-24,2025-06-10,Delivered
104581,48,2,2025-03-19,2025-03-25,Delivered
104582,17,1,2025-03-24,2025-04-09,Delivered
104583,56,4,2025-02-05,2025-02-20,Delivered
104584,23,2,2025-02-16,2025-02-24,Delivered
104585,43,2,2025-02-25,2025-03-22,Delivered
104586,38,4,2025-01-08,2025-01-21,Delivered
104587,62,4,2025-03-19,2025-04-10,Shipped
104588,42,3,2025-06-02,2025-06-14,Delivered
104589,42,2,2025-01-25,2025-02-06,Delivered
104590,41,1,2025-05-06,2025-05-13,Cancelled
104591,37,3,2025-03-31,2025-04-11,Shipped
104592,77,1,2025-01-01,2025-01-13,Delivered
104593,24,1,2025-01-18,2025-02-07,Shipped
104594,19,4,2025-05-07,2025-05-17,Delivered
104595,35,5,2025-06-14,2025-07-06,Delivered
104596,80,3,2025-05-23,2025-06-07,Delivered
104597,42,5,2025-03-25,2025-04-04,Shipped
104598,40,2,2025-06-24,2025-07-10,Shipped
104599,41,1,2025-04-14,2025-04-22,Cancelled
104600,42,4,2025-04-05,2025-04-29,Pending
104601,9,1,2025-03-28,2025-04-03,Delivered
104602,7,3,2025-03-20,2025-04-13,Pending
104603,58,4,2025-03-20,2025-04-02,Delivered
104604,47,2,2025-04-02,2025-04-11,Shipped
104605,68,3,2025-01-29,2025-02-17,Shipped
104606,75,3,2025-06-29,2025-07-22,Delivered
104607,34,3,2025-06-04,2025-06-15,Pending
104608,30,4,2025-05-11,2025-06-02,Pending
104609,25,1,2025-05-16,2025-05-27,Delivered
104610,9,2,2025-03-03,2025-03-28,Delivered
104611,77,2,2025-04-20,2025-04-26,Delivered
104612,65,5,2025-02-14,2025-03-08,Pending
104613,23,4,2025-05-20,2025-06-09,Shipped
104614,37,5,2025-04-22,2025-05-02,Delivered
104615,9,3,2025-02-16,2025-02-24,Delivered
104616,40,4,2025-03-25,2025-04-05,Delivered
104617,29,4,2025-05-12,2025-05-18,Shipped
104618,73,1,2025-04-02,2025-04-20,Delivered
104619,25,3,2025-03-13,2025-03-30,Delivered
104620,62,4,2025-04-07,2025-04-17,Delivered
104621,51,5,2025-01-17,2025-01-31,Shipped
104622,51,2,2025-05-31,2025-06-24,Delivered
104623,49,4,2025-03-09,2025-03-24,Pending
104624,76,5,2025-05-30,2025-06-04,Delivered
104625,15,1,2025-05-17,2025-06-10,Delivered
104626,62,2,2025-05-28,2025-06-02,Delivered
104627,30,3,2025-02-11,2025-02-19,Delivered
104628,70,5,2025-04-15,2025-05-06,Shipped
104629,37,2,2025-06-16,2025-06-30,Delivered
104630,66,5,2025-03-18,2025-04-11,Delivered
104631,79,4,2025-05-30,2025-06-15,Delivered
104632,72,3,2025-05-06,2025-05-21,Delivered
104633,74,3,2025-05-14,2025-05-23,Delivered
104634,15,5,2025-01-14,2025-01-24,Shipped
104635,57,5,2025-04-29,2025-05-21,Delivered
104636,10,2,2025-03-18,2025-04-08,Delivered
104637,78,4,2025-01-21,2025-02-09,Pending
104638,43,5,2025-05-16,2025-05-30,Delivered
104639,34,3,2025-01-26,2025-02-08,Delivered
104640,27,4,2025-05-08,2025-05-18,Delivered
104641,51,5,2025-01-27,2025-02-03,Shipped
104642,28,1,2025-02-23,2025-03-16,Delivered
104643,56,5,2025-01-30,2025-02-06,Delivered
104644,79,4,2025-05-18,2025-05-25,Shipped
104645,44,5,2025-01-03,2025-01-08,Delivered
104646,80,5,2025-06-11,2025-06-21,Delivered
104647,57,4,2025-05-28,2025-06-03,Delivered
104648,19,5,2025-04-19,2025-05-07,Delivered
104649,29,3,2025-01-23,2025-02-17,Delivered
104650,41,5,2025-05-18,2025-05-23,Delivered
104651,60,1,2025-06-21,2025-07-06,Shipped
104652,51,1,2025-02-01,2025-02-09,Delivered
104653,75,1,2025-01-03,2025-01-15,Cancelled
104654,69,2,2025-05-27,2025-06-16,Delivered
104655,41,3,2025-02-01,2025-02-13,Delivered
104656,6,5,2025-01-16,2025-02-06,Delivered
104657,69,1,2025-05-09,2025-05-17,Pending
104658,42,1,2025-02-04,2025-02-18,Shipped
104659,60,2,2025-04-13,2025-04-20,Delivered
104660,68,4,2025-02-22,2025-03-11,Delivered
104661,18,4,2025-01-21,2025-02-01,Delivered
104662,66,5,2025-04-13,2025-05-06,Shipped
104663,46,2,2025-06-08,2025-06-14,Delivered
104664,43,5,2025-03-24,2025-04-11,Pending
104665,38,4,2025-06-20,2025-07-02,Pending
104666,43,4,2025-04-07,2025-04-19,Delivered
104667,73,2,2025-04-02,2025-04-18,Delivered
104668,15,1,2025-04-08,2025-04-22,Shipped
104669,79,1,2025-06-18,2025-06-27,Delivered
104670,31,4,2025-05-05,2025-05-15,Delivered
104671,21,5,2025-06-02,2025-06-20,Cancelled
104672,49,4,2025-01-02,2025-01-17,Delivered
104673,38,2,2025-05-14,2025-05-21,Delivered
104674,33,3,2025-01-18,2025-02-05,Pending
104675,14,5,2025-06-28,2025-07-17,Cancelled
104676,42,2,2025-03-27,2025-04-18,Delivered
104677,39,4,2025-03-09,2025-03-15,Cancelled
104678,16,1,2025-02-18,2025-03-12,Delivered
104679,18,4,2025-02-24,2025-03-01,Shipped
104680,63,4,2025-02-23,2025-03-13,Shipped
104681,66,1,2025-03-09,2025-04-03,Shipped
104682,35,4,2025-01-30,2025-02-20,Delivered
104683,30,5,2025-03-23,2025-04-03,Delivered
104684,74,4,2025-05-28,2025-06-03,Delivered
104685,52,3,2025-06-27,2025-07-21,Delivered
104686,1,5,2025-02-14,2025-02-24,Delivered
104687,36,5,2025-05-11,2025-05-30,Delivered
104688,41,3,2025-01-29,2025-02-10,Delivered
104689,43,5,2025-04-27,2025-05-06,Delivered
104690,16,4,2025-03-10,2025-03-21,Pending
104691,55,5,2025-05-24,2025-06-01,Delivered
104692,50,3,2025-01-09,2025-01-20,Delivered
104693,27,5,2025-05-09,2025-05-30,Delivered
104694,65,4,2025-02-22,2025-03-16,Delivered
104695,46,5,2025-02-26,2025-03-10,Shipped
104696,37,4,2025-04-26,2025-05-01,Delivered
104697,13,2,2025-01-03,2025-01-27,Pending
104698,15,3,2025-02-19,2025-03-12,Delivered
104699,54,1,2025-02-17,2025-03-11,Shipped
104700,18,3,2025-03-09,2025-03-19,Cancelled
104701,34,1,2025-06-17,2025-06-27,Delivered
104702,30,1,2025-06-06,2025-06-12,Delivered
104703,46,4,2025-04-29,2025-05-08,Pending
104704,36,1,2025-01-06,2025-01-12,Delivered
104705,64,5,2025-06-30,2025-07-13,Pending
104706,28,2,2025-03-11,2025-03-27,Cancelled
104707,31,5,2025-06-14,2025-06-21,Pending
104708,62,5,2025-03-21,2025-03-29,Cancelled
104709,19,2,2025-03-12,2025-04-03,Cancelled
104710,4,5,2025-05-23,2025-06-12,Shipped
104711,50,3,2025-05-28,2025-06-15,Shipped
104712,23,3,2025-01-21,2025-02-10,Delivered
104713,19,2,2025-03-16,2025-03-21,Shipped
104714,28,2,2025-04-18,2025-04-26,Shipped
104715,80,1,2025-01-10,2025-01-21,Delivered
104716,68,4,2025-01-26,2025-02-12,Shipped
104717,61,1,2025-02-08,2025-03-02,Delivered
104718,22,1,2025-02-08,2025-02-14,Pending
104719,43,2,2025-04-11,2025-04-29,Delivered
104720,9,5,2025-04-03,2025-04-14,Delivered
104721,70,5,2025-01-08,2025-01-13,Delivered
104722,61,5,2025-03-22,2025-03-27,Pending
104723,64,2,2025-02-04,2025-02-19,Cancelled
104724,73,1,2025-01-07,2025-01-26,Shipped
104725,60,1,2025-02-18,2025-02-24,Delivered
104726,22,2,2025-01-24,2025-02-01,Shipped
104727,49,5,2025-01-11,2025-02-01,Delivered
104728,10,4,2025-05-07,2025-05-16,Shipped
104729,4,3,2025-03-22,2025-04-04,Delivered
104730,15,4,2025-01-29,2025-02-21,Shipped
104731,9,4,2025-01-02,2025-01-21,Shipped
104732,32,4,2025-01-14,2025-01-23,Delivered
104733,39,3,2025-02-03,2025-02-13,Delivered
104734,12,4,2025-01-04,2025-01-13,Delivered
104735,28,5,2025-03-11,2025-03-18,Shipped
104736,3,5,2025-03-11,2025-03-25,Delivered
104737,58,4,2025-02-16,2025-03-05,Delivered
104738,27,2,2025-04-18,2025-05-13,Delivered
104739,41,1,2025-02-27,2025-03-08,Delivered
104740,11,4,2025-06-04,2025-06-18,Delivered
104741,4,2,2025-03-11,2025-03-27,Delivered
104742,46,5,2025-05-19,2025-06-04,Shipped
104743,5,2,2025-01-28,2025-02-05,Delivered
104744,15,3,2025-05-18,2025-06-10,Delivered
104745,12,2,2025-04-21,2025-05-13,Delivered
104746,37,5,2025-05-18,2025-06-05,Shipped
104747,72,4,2025-05-12,2025-05-30,Shipped
104748,60,4,2025-01-16,2025-01-21,Delivered
104749,35,3,2025-04-27,2025-05-10,Pending
104750,30,4,2025-06-18,2025-07-10,Cancelled
104751,73,1,2025-05-27,2025-06-02,Delivered
104752,80,5,2025-02-03,2025-02-10,Delivered
104753,6,1,2025-04-14,2025-05-07,Delivered
104754,68,2,2025-04-11,2025-05-05,Cancelled
104755,17,2,2025-03-25,2025-04-06,Shipped
104756,35,5,2025-04-22,2025-05-05,Delivered
104757,6,5,2025-02-10,2025-02-18,Shipped
104758,68,4,2025-03-23,2025-04-05,Delivered
104759,19,1,2025-02-13,2025-02-20,Cancelled
104760,26,4,2025-06-25,2025-07-04,Delivered
104761,46,3,2025-01-01,2025-01-12,Delivered
104762,1,1,2025-01-06,2025-01-11,Delivered
104763,49,2,2025-03-16,2025-04-02,Delivered
104764,76,1,2025-06-06,2025-06-11,Pending
104765,67,5,2025-05-26,2025-06-02,Shipped
104766,16,4,2025-01-01,2025-01-06,Delivered
104767,12,4,2025-05-26,2025-06-20,Shipped
104768,31,2,2025-06-25,2025-07-15,Shipped
104769,59,5,2025-06-22,2025-07-14,Delivered
104770,74,4,2025-06-08,2025-06-14,Delivered
104771,70,3,2025-03-18,2025-04-09,Cancelled
104772,11,5,2025-04-19,2025-05-09,Cancelled
104773,50,2,2025-01-11,2025-01-17,Pending
104774,77,5,2025-05-12,2025-05-25,Delivered
104775,32,4,2025-01-31,2025-02-08,Delivered
104776,32,4,2025-01-22,2025-01-30,Delivered
104777,11,3,2025-01-24,2025-02-17,Delivered
104778,48,3,2025-03-26,2025-04-16,Shipped
104779,74,3,2025-02-08,2025-02-13,Shipped
104780,34,1,2025-01-18,2025-02-03,Shipped
104781,31,3,2025-04-16,2025-05-04,Pending
104782,42,4,2025-05-28,2025-06-21,Delivered
104783,37,5,2025-06-30,2025-07-13,Delivered
104784,56,4,2025-02-07,2025-02-13,Pending
104785,71,2,2025-03-10,2025-04-04,Delivered
104786,18,5,2025-01-24,2025-02-14,Shipped
104787,18,2,2025-05-12,2025-05-31,Delivered
104788,37,1,2025-02-08,2025-02-25,Shipped
104789,68,3,2025-05-09,2025-05-16,Delivered
104790,42,2,2025-04-30,2025-05-12,Delivered
104791,46,2,2025-04-16,2025-04-30,Shipped
104792,29,3,2025-04-27,2025-05-02,Pending
104793,12,2,2025-06-08,2025-06-16,Cancelled
104794,72,2,2025-05-22,2025-06-06,Shipped
104795,15,4,2025-01-18,2025-02-12,Shipped
104796,42,3,2025-05-25,2025-05-30,Shipped
104797,51,1,2025-01-09,2025-01-15,Delivered
104798,23,2,2025-01-15,2025-01-28,Delivered
104799,4,1,2025-01-22,2025-01-31,Delivered
104800,67,2,2025-04-28,2025-05-05,Pending
104801,23,2,2025-02-02,2025-02-25,Delivered
104802,55,1,2025-03-31,2025-04-07,Shipped
104803,34,5,2025-04-06,2025-04-11,Delivered
104804,55,4,2025-03-25,2025-04-06,Cancelled
104805,34,3,2025-04-08,2025-04-14,Cancelled
104806,40,2,2025-02-06,2025-02-25,Delivered
104807,29,3,2025-04-09,2025-04-14,Shipped
104808,12,3,2025-03-02,2025-03-07,Delivered
104809,27,3,2025-05-06,2025-05-15,Shipped
104810,45,5,2025-04-18,2025-04-25,Delivered
104811,53,5,2025-02-13,2025-02-23,Delivered
104812,13,2,2025-04-28,2025-05-08,Delivered
104813,1,5,2025-04-11,2025-04-29,Delivered
104814,50,3,2025-06-28,2025-07-15,Cancelled
104815,17,3,2025-01-20,2025-02-13,Delivered
104816,53,5,2025-04-24,2025-05-15,Delivered
104817,35,5,2025-03-17,2025-04-06,Delivered
104818,11,2,2025-05-29,2025-06-04,Delivered
104819,47,1,2025-01-10,2025-01-28,Cancelled
104820,14,5,2025-03-19,2025-04-09,Delivered
104821,39,2,2025-02-02,2025-02-14,Delivered
104822,35,2,2025-03-20,2025-03-26,Delivered
104823,54,4,2025-05-21,2025-05-30,Delivered
104824,20,1,2025-03-28,2025-04-22,Delivered
104825,33,5,2025-04-02,2025-04-12,Delivered
104826,74,2,2025-01-05,2025-01-22,Delivered
104827,36,3,2025-06-14,2025-06-21,Delivered
104828,13,5,2025-05-07,2025-05-18,Delivered
104829,11,5,2025-02-07,2025-02-26,Shipped
104830,55,2,2025-03-20,2025-04-01,Delivered
104831,76,3,2025-05-09,2025-05-30,Delivered
104832,9,5,2025-05-13,2025-05-26,Delivered
104833,54,5,2025-01-06,2025-01-23,Delivered
104834,3,3,2025-01-26,2025-02-03,Cancelled
104835,24,1,2025-02-11,2025-02-27,Delivered
104836,36,1,2025-02-17,2025-03-01,Delivered
104837,16,4,2025-01-14,2025-01-28,Delivered
104838,68,4,2025-01-02,2025-01-14,Delivered
104839,13,5,2025-04-09,2025-04-15,Cancelled
104840,26,2,2025-01-16,2025-01-27,Shipped
104841,58,5,2025-06-01,2025-06-25,Delivered
104842,7,1,2025-01-23,2025-02-05,Pending
104843,2,2,2025-03-18,2025-04-07,Delivered
104844,31,1,2025-06-26,2025-07-16,Delivered
104845,76,4,2025-06-16,2025-07-08,Delivered
104846,14,4,2025-02-09,2025-02-25,Delivered
104847,79,1,2025-05-10,2025-05-23,Pending
104848,37,4,2025-05-15,2025-05-30,Delivered
104849,2,1,2025-01-20,2025-01-31,Cancelled
104850,44,2,2025-03-28,2025-04-18,Shipped
104851,16,1,2025-05-01,2025-05-11,Delivered
104852,57,5,2025-01-01,2025-01-21,Shipped
104853,60,5,2025-01-15,2025-01-27,Delivered
104854,54,1,2025-04-20,2025-04-25,Delivered
104855,66,1,2025-06-07,2025-06-27,Cancelled
104856,20,2,2025-02-21,2025-03-17,Delivered
104857,76,4,2025-03-06,2025-03-26,Delivered
104858,16,5,2025-02-20,2025-03-12,Delivered
104859,30,1,2025-04-25,2025-05-13,Delivered
104860,14,1,2025-02-16,2025-03-02,Delivered
104861,71,3,2025-04-01,2025-04-20,Delivered
104862,65,1,2025-01-04,2025-01-14,Delivered
104863,38,2,2025-02-04,2025-02-15,Delivered
104864,24,2,2025-02-01,2025-02-18,Delivered
104865,50,5,2025-06-21,2025-07-08,Delivered
104866,59,3,2025-04-12,2025-05-02,Pending
104867,57,3,2025-01-17,2025-02-04,Delivered
104868,16,2,2025-05-28,2025-06-13,Delivered
104869,19,1,2025-03-24,2025-03-30,Delivered
104870,53,3,2025-02-07,2025-02-24,Pending
104871,62,1,2025-02-25,2025-03-08,Delivered
104872,67,3,2025-02-10,2025-02-24,Delivered
104873,15,5,2025-05-18,2025-05-30,Delivered
104874,37,5,2025-03-16,2025-04-06,Pending
104875,4,1,2025-03-19,2025-03-27,Delivered
104876,77,1,2025-01-04,2025-01-19,Delivered
104877,6,2,2025-01-26,2025-02-11,Delivered
104878,49,4,2025-04-04,2025-04-26,Cancelled
104879,38,4,2025-03-04,2025-03-16,Delivered
104880,79,3,2025-03-01,2025-03-15,Delivered
104881,12,1,2025-03-25,2025-03-30,Delivered
104882,36,4,2025-04-18,2025-05-01,Delivered
104883,20,4,2025-05-10,2025-06-02,Delivered
104884,16,3,2025-05-01,2025-05-13,Delivered
104885,42,1,2025-02-05,2025-02-27,Delivered
104886,58,4,2025-03-26,2025-04-03,Shipped
104887,76,3,2025-05-25,2025-06-14,Delivered
104888,44,3,2025-03-08,2025-03-17,Delivered
104889,6,5,2025-04-29,2025-05-09,Shipped
104890,50,1,2025-02-09,2025-02-23,Delivered
104891,56,3,2025-03-13,2025-03-31,Delivered
104892,60,2,2025-01-10,2025-01-26,Pending
104893,14,1,2025-04-28,2025-05-09,Pending
104894,65,4,2025-02-01,2025-02-17,Delivered
104895,34,4,2025-05-17,2025-06-11,Delivered
104896,62,1,2025-02-25,2025-03-05,Delivered
104897,40,2,2025-05-16,2025-05-21,Delivered
104898,57,3,2025-01-19,2025-02-02,Delivered
104899,42,4,2025-06-21,2025-07-01,Delivered
104900,21,5,2025-02-14,2025-03-01,Shipped
104901,51,5,2025-04-14,2025-04-23,Delivered
104902,24,5,2025-05-13,2025-05-27,Cancelled
104903,58,4,2025-04-20,2025-05-03,Shipped
104904,58,4,2025-06-24,2025-07-05,Shipped
104905,9,2,2025-03-28,2025-04-08,Delivered
104906,52,4,2025-04-17,2025-04-26,Delivered
104907,17,2,2025-05-16,2025-06-03,Delivered
104908,61,5,2025-01-14,2025-02-01,Delivered
104909,4,3,2025-05-13,2025-06-03,Cancelled
104910,76,2,2025-02-15,2025-02-21,Delivered
104911,48,2,2025-03-08,2025-03-13,Delivered
104912,4,5,2025-06-04,2025-06-13,Delivered
104913,74,4,2025-01-22,2025-02-06,Delivered
104914,58,4,2025-03-07,2025-03-12,Delivered
104915,42,4,2025-04-26,2025-05-02,Delivered
104916,65,5,2025-04-29,2025-05-19,Delivered
104917,45,3,2025-02-10,2025-02-28,Delivered
104918,76,1,2025-03-03,2025-03-24,Shipped
104919,24,4,2025-02-23,2025-03-12,Delivered
104920,17,4,2025-02-22,2025-03-04,Pending
104921,23,2,2025-06-14,2025-06-23,Delivered
104922,14,1,2025-04-29,2025-05-15,Delivered
104923,63,4,2025-06-05,2025-06-13,Cancelled
104924,14,4,2025-02-12,2025-02-18,Delivered
104925,21,5,2025-05-20,2025-06-05,Shipped
104926,35,5,2025-04-14,2025-05-07,Delivered
104927,5,3,2025-02-14,2025-02-22,Delivered
104928,75,1,2025-02-23,2025-03-18,Delivered
104929,23,2,2025-01-08,2025-01-18,Delivered
104930,73,5,2025-01-04,2025-01-12,Cancelled
