TransactionID,WarehouseID,ProductID,TransactionType,Quantity,TransactionDate
35271,3,75,OUT,72,2025-04-16
35272,1,89,OUT,49,2025-01-26
35273,2,54,OUT,38,2025-03-06
35274,1,86,OUT,80,2025-01-31
35275,2,53,RETURN,2,2025-05-11
35276,1,52,ADJUSTMENT,71,2025-06-21
35277,1,18,OUT,37,2025-03-20
35278,5,20,OUT,12,2025-06-30
35279,1,41,OUT,29,2025-06-07
35280,3,34,OUT,45,2025-06-11
35281,2,41,OUT,1,2025-04-16
35282,5,77,OUT,100,2025-04-17
35283,3,75,IN,97,2025-03-25
35284,1,62,RETURN,90,2025-04-06
35285,4,3,OUT,94,2025-03-22
35286,2,78,OUT,24,2025-01-19
35287,3,91,OUT,27,2025-02-26
35288,3,52,IN,59,2025-06-09
35289,2,11,OUT,15,2025-03-24
35290,3,22,OUT,44,2025-01-28
35291,3,1,ADJUSTMENT,14,2025-06-08
35292,5,79,OUT,35,2025-04-17
35293,3,100,IN,36,2025-02-08
35294,5,10,IN,48,2025-02-19
35295,2,57,IN,24,2025-02-04
35296,5,88,IN,64,2025-06-27
35297,1,97,OUT,20,2025-01-17
35298,2,77,OUT,15,2025-04-26
35299,2,25,OUT,11,2025-05-31
35300,2,80,OUT,53,2025-02-13
35301,4,22,OUT,33,2025-05-19
35302,1,97,RETURN,31,2025-02-28
35303,3,89,IN,62,2025-01-09
35304,5,66,IN,29,2025-06-09
35305,2,39,OUT,47,2025-02-16
35306,4,7,OUT,9,2025-01-20
35307,3,26,IN,94,2025-02-06
35308,2,3,OUT,28,2025-01-10
35309,2,80,RETURN,61,2025-02-19
35310,3,76,OUT,86,2025-05-29
35311,1,95,RETURN,41,2025-06-10
35312,3,57,OUT,64,2025-05-14
35313,4,78,OUT,89,2025-01-23
35314,4,8,OUT,86,2025-03-08
35315,1,35,OUT,12,2025-05-03
35316,2,89,IN,93,2025-04-12
35317,2,13,IN,8,2025-02-23
35318,5,29,OUT,82,2025-02-21
35319,1,67,IN,12,2025-05-16
35320,1,83,OUT,25,2025-04-09
35321,2,10,OUT,7,2025-01-10
35322,4,75,OUT,77,2025-03-11
35323,5,5,OUT,58,2025-01-02
35324,4,76,OUT,23,2025-02-03
35325,2,63,OUT,77,2025-01-09
35326,1,33,OUT,99,2025-06-24
35327,2,3,OUT,23,2025-04-16
35328,5,99,OUT,27,2025-04-03
35329,1,3,OUT,52,2025-06-19
35330,3,59,OUT,45,2025-04-01
35331,2,7,OUT,62,2025-02-05
35332,5,62,IN,66,2025-05-16
35333,4,23,ADJUSTMENT,62,2025-06-11
35334,3,3,OUT,35,2025-04-21
35335,5,55,OUT,39,2025-04-14
35336,4,36,OUT,51,2025-06-28
35337,1,4,OUT,91,2025-02-08
35338,2,66,OUT,71,2025-01-06
35339,4,40,OUT,67,2025-01-25
35340,4,77,RETURN,14,2025-03-20
35341,5,13,OUT,84,2025-04-02
35342,2,42,OUT,9,2025-06-24
35343,3,33,OUT,4,2025-01-16
35344,5,19,OUT,12,2025-04-05
35345,3,59,ADJUSTMENT,67,2025-03-29
35346,3,45,IN,32,2025-04-29
35347,2,72,OUT,19,2025-02-03
35348,4,60,IN,82,2025-04-27
35349,5,74,OUT,92,2025-06-27
35350,4,58,OUT,53,2025-06-12
35351,3,38,RETURN,43,2025-06-07
35352,3,8,OUT,95,2025-06-30
35353,1,72,OUT,69,2025-01-18
35354,2,25,IN,59,2025-04-20
35355,2,6,RETURN,36,2025-05-01
35356,2,8,IN,62,2025-06-07
35357,5,70,OUT,25,2025-04-30
35358,5,50,OUT,75,2025-04-15
35359,4,46,OUT,9,2025-03-23
35360,2,43,RETURN,30,2025-04-02
35361,3,39,OUT,54,2025-06-30
35362,5,73,OUT,2,2025-05-01
35363,2,98,IN,52,2025-03-13
35364,4,94,IN,25,2025-06-12
35365,5,10,OUT,91,2025-06-15
35366,4,46,OUT,42,2025-03-01
35367,1,63,OUT,41,2025-03-02
35368,3,20,OUT,5,2025-06-01
35369,4,91,OUT,48,2025-01-15
35370,4,87,OUT,85,2025-02-26
35371,1,30,IN,11,2025-03-01
35372,4,34,OUT,2,2025-06-05
35373,5,3,ADJUSTMENT,31,2025-05-28
35374,5,17,OUT,60,2025-01-26
35375,1,79,IN,38,2025-05-20
35376,3,79,IN,74,2025-03-16
35377,1,23,OUT,83,2025-02-06
35378,4,80,OUT,36,2025-05-04
35379,2,87,OUT,71,2025-01-23
35380,1,56,OUT,69,2025-01-27
35381,4,72,OUT,43,2025-05-10
35382,4,26,OUT,72,2025-01-26
35383,3,83,ADJUSTMENT,68,2025-02-27
35384,2,44,OUT,44,2025-04-28
35385,5,56,RETURN,65,2025-03-11
35386,3,40,OUT,52,2025-03-26
35387,5,47,OUT,91,2025-04-28
35388,4,82,OUT,2,2025-05-15
35389,4,21,OUT,14,2025-03-21
35390,1,39,OUT,95,2025-03-25
35391,1,21,OUT,9,2025-03-22
35392,3,44,IN,6,2025-05-24
35393,5,19,OUT,94,2025-06-26
35394,2,30,RETURN,89,2025-06-08
35395,4,13,IN,48,2025-01-22
35396,1,69,OUT,88,2025-01-06
35397,2,29,IN,43,2025-05-01
35398,3,65,OUT,22,2025-05-17
35399,1,16,OUT,88,2025-03-24
35400,3,33,OUT,33,2025-06-19
35401,4,13,OUT,13,2025-03-10
35402,4,33,IN,93,2025-04-04
35403,4,82,IN,3,2025-01-13
35404,5,12,OUT,31,2025-06-14
35405,4,22,OUT,82,2025-03-13
35406,5,89,IN,54,2025-06-02
35407,4,53,IN,92,2025-04-06
35408,3,88,OUT,56,2025-01-05
35409,3,12,IN,14,2025-02-16
35410,4,64,OUT,57,2025-06-11
35411,4,24,OUT,78,2025-04-12
35412,2,58,OUT,50,2025-02-02
35413,5,84,OUT,78,2025-04-23
35414,2,38,RETURN,26,2025-06-11
35415,3,86,ADJUSTMENT,13,2025-05-24
35416,3,100,IN,58,2025-05-01
35417,2,54,OUT,98,2025-01-30
35418,1,66,OUT,50,2025-01-14
35419,3,64,OUT,27,2025-03-22
35420,4,36,OUT,11,2025-04-15
35421,2,56,OUT,91,2025-06-20
35422,5,82,OUT,100,2025-05-31
35423,4,73,IN,28,2025-05-26
35424,3,32,IN,61,2025-02-09
35425,1,36,RETURN,39,2025-05-21
35426,4,56,IN,68,2025-06-14
35427,2,60,IN,87,2025-03-04
35428,1,39,IN,48,2025-01-28
35429,4,65,RETURN,37,2025-05-19
35430,4,24,OUT,65,2025-05-29
35431,5,72,OUT,82,2025-02-01
35432,1,6,OUT,56,2025-03-05
35433,2,7,IN,12,2025-01-18
35434,5,80,OUT,39,2025-03-20
35435,4,93,IN,48,2025-04-10
35436,1,64,IN,23,2025-01-26
35437,5,49,OUT,9,2025-06-15
35438,1,95,IN,72,2025-05-09
35439,5,32,OUT,55,2025-04-21
35440,5,38,OUT,59,2025-02-26
35441,5,84,OUT,4,2025-01-21
35442,2,22,IN,97,2025-01-23
35443,2,79,OUT,67,2025-01-03
35444,2,61,OUT,11,2025-04-07
35445,1,28,IN,23,2025-02-26
35446,4,30,OUT,28,2025-05-25
35447,5,35,OUT,73,2025-03-16
35448,5,75,OUT,15,2025-02-28
35449,5,23,OUT,69,2025-02-22
35450,2,58,IN,78,2025-03-29
35451,5,52,OUT,88,2025-03-15
35452,1,3,OUT,49,2025-04-28
35453,5,55,IN,65,2025-05-15
35454,2,19,OUT,26,2025-06-03
35455,5,72,IN,99,2025-05-14
35456,3,9,OUT,57,2025-02-06
35457,4,52,IN,89,2025-02-10
35458,5,70,OUT,32,2025-05-07
35459,5,77,OUT,42,2025-03-19
35460,4,91,OUT,73,2025-03-19
35461,2,54,IN,33,2025-05-14
35462,1,4,IN,51,2025-05-21
35463,4,73,ADJUSTMENT,97,2025-04-08
35464,4,98,ADJUSTMENT,36,2025-03-29
35465,3,24,OUT,44,2025-05-02
35466,1,16,OUT,57,2025-02-12
35467,2,100,RETURN,19,2025-03-15
35468,2,74,OUT,7,2025-03-13
35469,1,66,OUT,44,2025-02-23
35470,5,99,OUT,51,2025-01-18
35471,2,46,OUT,58,2025-05-12
35472,2,44,OUT,23,2025-02-20
35473,3,19,OUT,58,2025-04-20
35474,2,83,RETURN,17,2025-04-12
35475,3,3,RETURN,92,2025-06-29
35476,3,25,OUT,41,2025-01-12
35477,1,48,RETURN,83,2025-01-30
35478,4,90,OUT,8,2025-02-01
35479,5,34,IN,88,2025-05-24
35480,5,81,OUT,25,2025-05-22
35481,1,5,OUT,79,2025-03-25
35482,4,19,IN,12,2025-02-01
35483,1,64,OUT,46,2025-06-25
35484,2,88,IN,47,2025-04-28
35485,4,46,IN,5,2025-04-30
35486,4,57,ADJUSTMENT,79,2025-06-24
35487,5,87,OUT,86,2025-05-01
35488,5,44,RETURN,42,2025-06-08
35489,2,27,RETURN,79,2025-02-04
35490,4,91,OUT,63,2025-06-09
35491,5,30,RETURN,52,2025-06-26
35492,3,96,OUT,46,2025-01-26
35493,2,59,ADJUSTMENT,85,2025-06-02
35494,4,84,OUT,52,2025-05-02
35495,3,2,OUT,100,2025-06-14
35496,2,34,IN,42,2025-01-23
35497,5,20,OUT,1,2025-02-14
35498,4,6,OUT,84,2025-01-01
35499,3,96,RETURN,27,2025-02-16
35500,4,42,ADJUSTMENT,89,2025-03-21
35501,3,77,IN,77,2025-03-14
35502,3,94,OUT,15,2025-04-20
35503,2,30,RETURN,32,2025-02-02
35504,1,63,OUT,36,2025-02-09
35505,5,50,OUT,94,2025-04-05
35506,3,95,OUT,63,2025-03-10
35507,5,87,OUT,71,2025-01-02
35508,2,40,OUT,8,2025-05-15
35509,3,87,OUT,91,2025-05-05
35510,2,30,OUT,57,2025-04-20
35511,5,73,OUT,87,2025-02-19
35512,2,96,OUT,37,2025-06-02
35513,3,24,OUT,95,2025-01-02
35514,4,80,IN,95,2025-04-19
35515,1,14,OUT,20,2025-03-01
35516,2,75,OUT,16,2025-02-28
35517,3,4,IN,48,2025-01-28
35518,2,8,OUT,53,2025-03-19
35519,4,12,IN,40,2025-06-20
35520,4,64,OUT,13,2025-04-05
35521,1,53,OUT,58,2025-03-12
35522,1,44,OUT,37,2025-05-01
35523,5,45,OUT,44,2025-06-21
35524,1,4,RETURN,58,2025-06-14
35525,1,93,OUT,14,2025-02-08
35526,2,41,IN,83,2025-01-22
35527,2,54,OUT,9,2025-06-25
35528,3,85,OUT,56,2025-06-06
35529,2,59,RETURN,97,2025-03-10
35530,1,6,OUT,55,2025-02-23
35531,3,1,OUT,84,2025-05-30
35532,3,61,OUT,4,2025-04-18
35533,3,25,ADJUSTMENT,45,2025-01-02
35534,4,79,OUT,80,2025-03-03
35535,4,60,IN,26,2025-06-10
35536,2,27,OUT,90,2025-03-16
35537,2,34,OUT,48,2025-05-27
35538,2,90,IN,30,2025-04-04
35539,5,7,OUT,6,2025-03-20
35540,5,31,OUT,22,2025-02-19
35541,3,37,OUT,71,2025-03-16
35542,1,27,IN,47,2025-04-05
35543,2,97,OUT,26,2025-04-16
35544,5,17,IN,79,2025-05-19
35545,3,4,OUT,93,2025-01-06
35546,3,28,OUT,2,2025-05-01
35547,3,43,OUT,21,2025-03-08
35548,3,72,OUT,37,2025-03-23
35549,4,15,OUT,45,2025-01-07
35550,5,38,OUT,98,2025-03-03
35551,5,77,OUT,92,2025-06-07
35552,4,91,OUT,95,2025-06-02
35553,2,40,RETURN,93,2025-03-30
35554,4,25,OUT,65,2025-05-12
35555,3,72,OUT,3,2025-05-04
35556,2,99,RETURN,72,2025-04-21
35557,3,20,OUT,83,2025-03-18
35558,3,86,OUT,72,2025-05-27
35559,3,49,OUT,94,2025-01-03
35560,2,48,OUT,73,2025-04-08
35561,1,64,IN,30,2025-03-04
35562,4,62,OUT,36,2025-05-01
35563,3,19,IN,99,2025-03-09
35564,2,31,OUT,46,2025-04-28
35565,4,34,ADJUSTMENT,47,2025-03-05
35566,5,91,OUT,56,2025-05-14
35567,4,40,RETURN,67,2025-05-27
35568,2,11,OUT,76,2025-06-27
35569,1,34,IN,42,2025-05-20
35570,2,52,RETURN,57,2025-06-05
35571,5,5,RETURN,79,2025-06-28
35572,1,53,IN,54,2025-01-26
35573,5,40,OUT,79,2025-03-31
35574,1,7,RETURN,59,2025-05-28
35575,1,48,OUT,2,2025-06-08
35576,2,90,OUT,69,2025-03-29
35577,2,68,IN,13,2025-02-15
35578,4,92,OUT,73,2025-02-07
35579,1,43,OUT,44,2025-05-27
35580,5,15,ADJUSTMENT,1,2025-05-24
35581,3,84,OUT,100,2025-04-28
35582,5,75,OUT,60,2025-01-03
35583,5,45,OUT,71,2025-06-28
35584,5,51,IN,40,2025-04-14
35585,3,16,OUT,77,2025-01-21
35586,4,22,OUT,48,2025-03-10
35587,2,51,OUT,51,2025-05-19
35588,2,64,IN,96,2025-06-29
35589,5,67,OUT,92,2025-04-26
35590,3,47,IN,53,2025-05-24
35591,3,25,OUT,13,2025-04-09
35592,5,14,OUT,63,2025-02-18
35593,4,17,OUT,82,2025-05-28
35594,2,21,IN,75,2025-05-01
35595,2,45,IN,61,2025-01-29
35596,1,10,OUT,54,2025-04-09
35597,3,97,ADJUSTMENT,70,2025-05-08
35598,1,37,IN,2,2025-04-11
35599,5,93,IN,36,2025-02-08
35600,1,94,RETURN,70,2025-02-14
35601,1,42,OUT,5,2025-01-03
35602,4,77,OUT,6,2025-05-20
35603,3,21,OUT,54,2025-05-22
35604,2,17,IN,52,2025-01-02
35605,1,72,OUT,76,2025-05-12
35606,1,4,OUT,36,2025-04-15
35607,2,50,OUT,21,2025-03-16
35608,3,34,OUT,95,2025-06-03
35609,1,68,RETURN,32,2025-02-20
35610,3,57,OUT,32,2025-06-20
35611,2,28,IN,39,2025-02-19
35612,1,67,OUT,52,2025-04-12
35613,2,14,OUT,83,2025-03-14
35614,3,78,OUT,14,2025-02-07
35615,3,34,OUT,49,2025-02-10
35616,4,36,ADJUSTMENT,52,2025-02-15
35617,3,79,OUT,53,2025-02-22
35618,5,58,OUT,59,2025-04-19
35619,2,60,RETURN,88,2025-04-14
35620,3,31,OUT,42,2025-02-01
35621,1,98,OUT,45,2025-03-28
35622,5,68,OUT,5,2025-02-09
35623,2,85,IN,17,2025-06-18
35624,5,60,OUT,51,2025-01-19
35625,2,73,OUT,70,2025-04-25
35626,3,26,IN,10,2025-02-17
35627,4,28,OUT,31,2025-04-02
35628,4,15,IN,45,2025-01-23
35629,2,61,OUT,84,2025-04-07
35630,1,11,OUT,60,2025-03-15
35631,2,90,IN,53,2025-02-03
35632,3,73,RETURN,76,2025-01-21
35633,5,14,IN,72,2025-01-04
35634,1,6,ADJUSTMENT,2,2025-04-06
35635,3,61,OUT,24,2025-06-19
35636,3,29,IN,98,2025-06-13
35637,4,30,IN,81,2025-05-14
35638,3,52,OUT,99,2025-03-24
35639,4,68,OUT,1,2025-05-07
35640,4,81,OUT,41,2025-04-05
35641,1,97,RETURN,66,2025-05-27
35642,3,16,IN,68,2025-01-26
35643,5,6,IN,15,2025-01-22
35644,3,14,RETURN,84,2025-05-26
35645,3,82,IN,95,2025-06-17
35646,2,28,OUT,76,2025-06-19
35647,1,80,ADJUSTMENT,22,2025-06-27
35648,3,21,OUT,9,2025-04-23
35649,5,49,OUT,61,2025-04-28
35650,1,1,OUT,33,2025-06-16
35651,3,7,OUT,55,2025-01-25
35652,5,88,OUT,94,2025-05-19
35653,3,78,RETURN,29,2025-01-01
35654,1,19,IN,38,2025-04-21
35655,4,49,OUT,59,2025-04-13
35656,5,28,OUT,43,2025-02-23
35657,3,46,OUT,39,2025-03-22
35658,5,11,OUT,55,2025-02-07
35659,3,91,IN,59,2025-04-13
35660,3,41,OUT,6,2025-04-11
35661,3,3,OUT,85,2025-05-13
35662,3,25,IN,67,2025-02-23
35663,5,93,OUT,73,2025-02-01
35664,2,56,OUT,82,2025-03-27
35665,4,11,OUT,69,2025-02-06
35666,4,51,OUT,44,2025-03-03
35667,2,78,OUT,31,2025-05-19
35668,4,84,IN,45,2025-03-21
35669,1,99,RETURN,100,2025-02-05
35670,5,44,OUT,36,2025-03-22
35671,2,50,OUT,80,2025-01-17
35672,4,8,OUT,85,2025-05-08
35673,5,4,IN,37,2025-04-24
35674,4,60,OUT,77,2025-06-30
35675,1,3,OUT,81,2025-01-31
35676,5,12,OUT,68,2025-03-21
35677,1,83,IN,76,2025-01-03
35678,4,10,OUT,84,2025-04-27
35679,1,28,OUT,55,2025-05-05
35680,1,69,IN,99,2025-06-18
35681,2,27,RETURN,31,2025-05-24
35682,2,76,IN,35,2025-06-17
35683,4,97,OUT,12,2025-05-11
35684,5,95,OUT,95,2025-01-19
35685,1,86,OUT,43,2025-03-24
35686,5,84,OUT,66,2025-03-05
35687,3,8,OUT,22,2025-04-11
35688,4,41,ADJUSTMENT,95,2025-04-26
35689,2,28,ADJUSTMENT,91,2025-05-05
35690,1,55,OUT,94,2025-01-22
35691,3,31,OUT,91,2025-03-15
35692,2,95,IN,52,2025-02-14
35693,4,80,OUT,82,2025-03-27
35694,1,75,OUT,48,2025-06-29
35695,4,45,OUT,5,2025-03-02
35696,3,38,OUT,27,2025-04-10
35697,2,44,OUT,73,2025-03-25
35698,4,72,OUT,63,2025-02-28
35699,2,86,OUT,89,2025-01-02
35700,4,71,RETURN,100,2025-05-25
35701,5,50,RETURN,34,2025-03-15
35702,3,43,OUT,8,2025-02-25
35703,3,23,OUT,34,2025-05-15
35704,5,66,OUT,74,2025-03-13
35705,1,13,IN,19,2025-05-14
35706,3,46,IN,44,2025-05-30
35707,5,85,OUT,85,2025-01-18
35708,5,84,OUT,77,2025-05-08
35709,2,62,RETURN,8,2025-06-04
35710,1,20,RETURN,35,2025-05-02
35711,3,94,IN,29,2025-03-06
35712,3,8,OUT,32,2025-01-09
35713,4,6,OUT,82,2025-04-24
35714,2,94,OUT,26,2025-06-05
35715,5,70,IN,86,2025-03-27
35716,5,63,IN,78,2025-03-26
35717,2,35,RETURN,46,2025-04-16
35718,1,59,RETURN,30,2025-05-06
35719,5,74,OUT,51,2025-03-11
35720,2,13,OUT,100,2025-01-09
35721,3,38,OUT,65,2025-06-17
35722,2,94,OUT,52,2025-01-04
35723,2,20,OUT,75,2025-05-27
35724,5,26,IN,49,2025-01-16
35725,1,66,OUT,18,2025-01-06
35726,1,18,OUT,59,2025-06-02
35727,2,35,OUT,98,2025-03-12
35728,4,52,OUT,9,2025-01-11
35729,5,45,IN,63,2025-02-11
35730,5,92,OUT,27,2025-05-30
35731,5,94,OUT,5,2025-04-03
35732,4,76,IN,32,2025-03-04
35733,4,100,IN,19,2025-01-07
35734,5,68,OUT,66,2025-01-06
35735,2,67,OUT,47,2025-03-18
35736,1,34,OUT,52,2025-03-28
35737,4,14,IN,49,2025-04-24
35738,3,25,IN,52,2025-05-05
35739,3,95,OUT,21,2025-01-16
35740,4,29,OUT,77,2025-01-08
35741,3,59,OUT,93,2025-04-08
35742,5,95,IN,86,2025-05-01
35743,1,84,OUT,98,2025-05-08
35744,4,31,RETURN,11,2025-03-20
35745,5,78,OUT,88,2025-03-22
35746,5,12,IN,25,2025-01-05
35747,4,95,IN,61,2025-05-14
35748,2,86,OUT,45,2025-01-27
35749,5,51,OUT,39,2025-02-17
35750,2,11,IN,63,2025-02-09
35751,5,55,ADJUSTMENT,25,2025-04-21
35752,4,42,OUT,5,2025-03-10
35753,1,93,OUT,58,2025-01-28
35754,3,54,OUT,39,2025-02-27
35755,3,82,ADJUSTMENT,35,2025-01-18
35756,2,3,IN,19,2025-05-17
35757,5,55,IN,95,2025-03-06
35758,1,33,RETURN,86,2025-01-10
35759,1,17,RETURN,83,2025-03-28
35760,5,23,OUT,18,2025-02-24
35761,5,91,IN,41,2025-06-19
35762,3,10,OUT,13,2025-03-31
35763,4,79,OUT,64,2025-03-11
35764,5,2,OUT,49,2025-06-17
35765,1,15,OUT,73,2025-04-12
35766,4,40,RETURN,81,2025-03-19
35767,5,58,OUT,39,2025-01-26
35768,3,56,ADJUSTMENT,97,2025-03-14
35769,5,74,OUT,42,2025-01-31
35770,3,61,OUT,53,2025-04-13
35771,2,76,OUT,77,2025-01-25
35772,3,55,OUT,91,2025-04-06
35773,4,89,OUT,50,2025-01-30
35774,3,56,OUT,79,2025-06-13
35775,2,54,RETURN,40,2025-05-15
35776,5,4,RETURN,71,2025-04-06
35777,1,67,OUT,85,2025-04-28
35778,1,1,IN,81,2025-02-18
35779,4,13,RETURN,15,2025-02-15
35780,3,76,OUT,66,2025-01-28
35781,5,56,OUT,58,2025-01-14
35782,3,11,IN,49,2025-02-04
35783,5,68,OUT,97,2025-05-03
35784,2,70,IN,79,2025-06-27
35785,3,15,ADJUSTMENT,84,2025-01-04
35786,1,24,IN,97,2025-05-27
35787,1,13,OUT,89,2025-05-02
35788,4,15,IN,53,2025-06-06
35789,4,67,OUT,73,2025-02-24
35790,2,27,IN,8,2025-01-20
35791,1,61,OUT,82,2025-04-24
35792,4,36,OUT,70,2025-03-20
35793,2,11,IN,4,2025-06-03
35794,4,85,IN,24,2025-06-18
35795,1,51,IN,57,2025-04-14
35796,5,82,RETURN,75,2025-01-30
35797,4,17,IN,40,2025-03-19
35798,1,71,IN,92,2025-03-31
35799,2,33,OUT,25,2025-01-31
35800,1,30,IN,22,2025-03-03
35801,2,54,IN,48,2025-05-14
35802,4,67,OUT,62,2025-02-12
35803,3,73,RETURN,69,2025-05-28
35804,1,17,IN,58,2025-01-03
35805,5,89,ADJUSTMENT,6,2025-05-17
35806,5,87,IN,28,2025-06-28
35807,4,50,IN,9,2025-03-22
35808,1,40,IN,54,2025-05-29
35809,1,6,RETURN,75,2025-05-21
35810,2,56,ADJUSTMENT,88,2025-02-12
35811,1,21,IN,39,2025-03-10
35812,2,3,OUT,84,2025-02-08
35813,1,69,OUT,7,2025-01-10
35814,2,91,OUT,48,2025-03-12
35815,3,31,OUT,32,2025-02-08
35816,4,19,OUT,95,2025-05-20
35817,4,59,OUT,39,2025-05-14
35818,5,18,OUT,53,2025-02-01
35819,2,75,OUT,49,2025-02-26
35820,2,46,OUT,89,2025-06-13
35821,3,25,OUT,39,2025-03-09
35822,5,12,IN,39,2025-03-02
35823,3,1,OUT,14,2025-03-16
35824,4,83,OUT,21,2025-04-26
35825,1,24,OUT,70,2025-05-02
35826,2,47,OUT,43,2025-04-05
35827,3,9,IN,99,2025-02-28
35828,3,61,IN,2,2025-05-30
35829,1,55,RETURN,94,2025-03-30
35830,5,85,RETURN,5,2025-02-24
35831,3,93,OUT,41,2025-03-22
35832,1,52,OUT,70,2025-06-29
35833,5,85,OUT,13,2025-01-28
35834,5,88,OUT,21,2025-06-22
35835,1,12,IN,84,2025-01-09
35836,5,37,OUT,55,2025-02-19
35837,5,99,OUT,27,2025-05-08
35838,2,62,IN,9,2025-01-27
35839,2,17,OUT,31,2025-03-17
35840,3,80,RETURN,78,2025-01-07
35841,3,11,OUT,93,2025-05-29
35842,3,85,OUT,38,2025-02-16
35843,4,25,OUT,41,2025-06-09
35844,4,11,OUT,98,2025-03-07
35845,5,23,OUT,98,2025-06-21
35846,4,63,OUT,44,2025-05-30
35847,3,9,OUT,12,2025-02-19
35848,2,2,OUT,47,2025-06-03
35849,5,65,OUT,30,2025-06-22
35850,4,17,ADJUSTMENT,96,2025-06-11
35851,3,13,OUT,97,2025-05-28
35852,5,51,OUT,95,2025-06-05
35853,1,38,IN,9,2025-03-09
35854,2,13,OUT,84,2025-05-22
35855,1,76,RETURN,33,2025-04-19
35856,4,73,RETURN,87,2025-01-01
35857,5,14,OUT,100,2025-02-07
35858,1,19,OUT,14,2025-02-21
35859,3,93,RETURN,2,2025-02-16
35860,3,78,OUT,1,2025-06-13
35861,5,14,IN,90,2025-06-11
35862,1,77,OUT,21,2025-03-31
35863,3,24,IN,96,2025-02-06
35864,1,25,IN,77,2025-05-22
35865,1,30,OUT,65,2025-06-04
35866,1,64,OUT,91,2025-03-17
35867,5,41,OUT,30,2025-03-11
35868,1,76,OUT,71,2025-02-24
35869,3,9,OUT,14,2025-02-09
35870,1,1,ADJUSTMENT,2,2025-05-11
35871,3,25,OUT,26,2025-04-28
35872,5,81,OUT,100,2025-03-19
35873,4,47,OUT,59,2025-01-17
35874,3,49,IN,91,2025-02-12
35875,3,93,OUT,98,2025-01-29
35876,5,3,IN,67,2025-02-05
35877,3,20,IN,41,2025-01-07
35878,2,83,OUT,26,2025-02-02
35879,4,60,OUT,100,2025-02-02
35880,3,46,OUT,19,2025-04-11
35881,2,57,RETURN,55,2025-04-01
35882,5,93,OUT,93,2025-04-26
35883,3,7,RETURN,55,2025-05-27
35884,3,28,OUT,74,2025-03-27
35885,2,55,IN,58,2025-06-03
35886,3,75,OUT,68,2025-01-05
35887,5,11,OUT,40,2025-03-15
35888,4,45,OUT,94,2025-04-06
35889,1,12,OUT,3,2025-05-12
35890,3,61,IN,60,2025-01-15
35891,5,71,OUT,28,2025-03-23
35892,5,35,IN,71,2025-03-13
35893,1,76,ADJUSTMENT,9,2025-06-09
35894,3,37,OUT,61,2025-02-08
35895,2,87,OUT,22,2025-06-06
35896,4,94,OUT,66,2025-05-22
35897,2,83,RETURN,2,2025-01-20
35898,2,73,IN,100,2025-06-19
35899,1,29,IN,58,2025-03-30
35900,2,96,OUT,65,2025-02-07
35901,1,22,IN,39,2025-01-09
35902,5,90,OUT,54,2025-06-16
35903,3,68,ADJUSTMENT,93,2025-03-29
35904,4,37,OUT,43,2025-03-31
35905,1,1,OUT,31,2025-05-19
35906,1,59,OUT,57,2025-01-02
35907,2,37,OUT,64,2025-05-26
35908,3,69,OUT,77,2025-03-29
35909,4,59,OUT,53,2025-05-12
35910,4,25,IN,97,2025-03-06
35911,3,62,OUT,37,2025-03-10
35912,4,73,ADJUSTMENT,63,2025-02-27
35913,1,85,OUT,70,2025-02-17
35914,1,28,OUT,14,2025-02-18
35915,1,53,RETURN,88,2025-03-04
35916,3,17,OUT,92,2025-06-18
35917,2,87,OUT,45,2025-06-10
35918,3,93,OUT,95,2025-03-17
35919,4,4,OUT,98,2025-01-14
35920,5,38,OUT,60,2025-04-18
35921,3,46,IN,23,2025-05-01
35922,3,29,ADJUSTMENT,63,2025-04-02
35923,1,44,OUT,26,2025-05-20
35924,1,25,OUT,26,2025-06-19
35925,2,18,OUT,67,2025-01-06
35926,1,29,IN,21,2025-05-04
35927,3,93,RETURN,13,2025-05-23
35928,1,3,OUT,98,2025-05-15
35929,1,36,IN,11,2025-04-12
35930,5,43,ADJUSTMENT,18,2025-06-15
35931,2,62,OUT,74,2025-05-10
35932,5,90,IN,66,2025-03-30
35933,5,6,OUT,75,2025-03-01
35934,2,17,IN,84,2025-03-03
35935,1,53,OUT,99,2025-03-25
35936,3,98,IN,13,2025-04-25
35937,1,35,OUT,100,2025-04-11
35938,4,75,IN,1,2025-03-06
35939,1,9,OUT,20,2025-04-19
35940,2,55,IN,23,2025-05-25
35941,4,52,OUT,25,2025-05-18
35942,3,68,OUT,52,2025-06-24
35943,2,15,IN,70,2025-05-05
35944,2,61,OUT,1,2025-05-29
35945,2,24,ADJUSTMENT,15,2025-01-26
35946,1,27,OUT,23,2025-05-04
35947,5,89,OUT,48,2025-02-03
35948,5,89,OUT,13,2025-02-04
35949,2,55,OUT,23,2025-05-06
35950,5,100,OUT,52,2025-05-13
35951,2,94,OUT,31,2025-03-11
35952,3,94,OUT,51,2025-06-04
35953,2,79,OUT,29,2025-02-01
35954,1,9,OUT,3,2025-01-23
35955,4,60,OUT,98,2025-05-10
35956,3,87,OUT,1,2025-04-06
35957,3,44,OUT,99,2025-04-13
35958,1,91,IN,78,2025-02-26
35959,1,64,OUT,22,2025-04-26
35960,5,73,IN,35,2025-05-31
35961,1,47,OUT,88,2025-03-17
35962,3,68,OUT,4,2025-06-09
